,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
60,603.403,-9.171875,-0.8515625,-1.12109375,601.038,-1.6953125,0.005859375,-0.1953125,603.408,34.625,-3.0,-42.0
61,613.179,-9.33984375,-0.8515625,-0.78515625,610.971,-1.6015625,-0.09375,-0.181640625,613.185,33.625,-3.0,-41.75
62,623.178,-9.421875,-0.77734375,-0.5859375,620.994,-1.4765625,-0.185546875,-0.13671875,623.186,34.375,-3.25,-44.5625
63,639.104,-9.16796875,-0.62109375,-0.3828125,638.538,-1.271484375,-0.173828125,-0.103515625,638.91,34.1875,-3.0625,-45.25
64,650.728,-9.17578125,-0.61328125,-0.515625,648.652,-1.181640625,-0.146484375,-0.095703125,650.799,33.5,-2.8125,-43.0625
65,660.7460000000001,-9.140625,-0.65234375,-0.52734375,658.519,-1.11328125,-0.103515625,-0.11328125,660.655,33.75,-2.1875,-43.125
66,670.611,-9.171875,-0.79296875,-0.6015625,668.541,-1.05078125,-0.08203125,-0.123046875,670.614,34.25,-2.1875,-45.1875
67,682.419,-9.515625,-0.83203125,-0.73828125,681.025,-0.978515625,-0.0546875,-0.138671875,682.4259999999999,34.0625,-2.1875,-43.8125
68,691.021,-9.5078125,-0.8046875,-0.765625,691.054,-0.998046875,-0.009765625,-0.111328125,691.1659999999999,33.9375,-2.0,-45.125
69,700.912,-9.2578125,-0.82421875,-0.8046875,700.9459999999999,-1.0390625,0.060546875,-0.0859375,700.858,34.5625,-1.75,-45.875
70,713.4789999999999,-9.37890625,-0.82421875,-0.94921875,713.3000000000001,-1.158203125,0.16796875,-0.056640625,713.5709999999999,34.25,-1.5625,-45.1875
71,723.5169999999999,-9.265625,-0.82421875,-1.29296875,723.4399999999999,-1.26171875,0.248046875,-0.046875,723.5319999999999,33.625,-1.5625,-44.3125
72,733.422,-9.2421875,-0.82421875,-1.6953125,733.5469999999999,-1.404296875,0.267578125,-0.046875,733.607,34.625,-2.1875,-44.5625
73,741.064,-9.4140625,-0.7265625,-1.97265625,741.038,-1.5234375,0.240234375,-0.037109375,741.0759999999999,34.375,-1.75,-43.875
74,751.193,-9.375,-0.52734375,-1.89453125,750.914,-1.61328125,0.169921875,-0.013671875,750.899,34.4375,-2.1875,-44.5
75,761.0369999999999,-9.2265625,-0.296875,-1.4453125,760.937,-1.578125,-0.013671875,0.015625,761.047,34.1875,-1.375,-44.4375
76,771.079,-9.125,-0.2890625,-0.74609375,771.043,-1.37890625,-0.263671875,0.01171875,771.043,33.4375,-1.125,-42.25
77,787.3670000000001,-9.1953125,-0.23828125,0.0078125,785.8870000000001,-1.0,-0.44921875,-0.041015625,787.4449999999999,34.1875,-0.9375,-44.5
78,800.9060000000001,-9.140625,-0.40234375,-0.02734375,800.925,-0.783203125,-0.380859375,-0.056640625,801.098,34.0625,-0.875,-43.125
79,813.031,-9.08203125,-0.3046875,-0.41015625,811.0070000000001,-0.71875,-0.265625,-0.0703125,813.039,34.0625,-0.5625,-45.6875
80,822.902,-9.03125,-0.40234375,-0.6328125,821.163,-0.7109375,-0.162109375,-0.109375,822.911,34.5,-0.6875,-45.1875
81,830.861,-9.0703125,-0.36328125,-0.73828125,828.5169999999999,-0.720703125,-0.080078125,-0.123046875,830.97,34.625,-0.9375,-46.625
82,840.769,-9.00390625,-0.56640625,-0.94921875,838.5219999999999,-0.744140625,-0.041015625,-0.1796875,840.88,34.3125,-0.5625,-45.75
83,850.828,-9.21484375,-0.6015625,-1.12109375,848.484,-0.814453125,-0.017578125,-0.22265625,850.734,33.5625,-0.5625,-45.5625
84,860.599,-9.13671875,-0.640625,-1.41796875,858.369,-0.912109375,0.03125,-0.23046875,860.6049999999999,34.125,-0.0625,-43.6875
85,872.519,-9.265625,-0.82421875,-1.6484375,871.032,-1.146484375,0.083984375,-0.294921875,872.5260000000001,34.6875,-0.75,-46.5625
86,880.9200000000001,-9.31640625,-0.8046875,-1.8203125,881.1099999999999,-1.32421875,0.1171875,-0.298828125,880.852,34.9375,-0.0625,-44.625
87,893.5640000000001,-9.52734375,-0.84375,-1.734375,893.5699999999999,-1.494140625,0.1015625,-0.28125,893.548,34.0625,0.5,-45.6875
88,903.437,-9.33984375,-0.84375,-1.46484375,903.442,-1.544921875,0.03515625,-0.279296875,903.551,34.125,0.3125,-46.4375
89,910.906,-8.87109375,-0.86328125,-1.51171875,911.045,-1.546875,-0.07421875,-0.287109375,910.9159999999999,34.125,1.0,-43.6875
90,925.9300000000001,-9.8828125,-0.31640625,-1.6953125,923.529,-1.498046875,-0.359375,-0.333984375,925.935,34.5,1.1875,-44.5
91,935.8870000000001,-9.82421875,-0.39453125,-1.46484375,933.45,-1.642578125,-0.361328125,-0.3125,935.893,34.75,1.1875,-47.125
92,945.682,-9.30078125,-0.71875,-1.21484375,943.647,-1.76171875,-0.408203125,-0.376953125,945.687,33.9375,1.1875,-46.3125
93,953.491,-9.14453125,-0.96875,-1.00390625,953.452,-1.865234375,-0.328125,-0.349609375,953.59,33.5,1.1875,-44.875
94,963.453,-7.67578125,-1.4765625,-1.2265625,961.007,-1.9140625,-0.341796875,-0.333984375,963.521,33.875,1.625,-45.5625
95,973.3770000000001,-9.5390625,-1.16015625,-1.12890625,971.167,-1.896484375,-0.513671875,-0.3515625,973.489,34.375,2.25,-45.625
96,983.327,-9.8984375,-1.25390625,-1.265625,981.103,-2.013671875,-0.501953125,-0.2421875,983.337,34.3125,2.4375,-45.0
97,993.195,-9.35546875,-1.42578125,-1.38671875,990.971,-2.197265625,-0.5546875,-0.177734375,993.204,33.1875,2.625,-46.0625
98,1003.033,-8.9609375,-1.37890625,-1.109375,1001.083,-2.345703125,-0.625,-0.09375,1003.1419999999999,33.3125,2.6875,-44.75
