,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
78,781.44,10.1484375,-0.0078125,-0.375,781.065,0.0,-0.005859375,0.013671875,781.0709999999999,-25.5625,6.25,13.125
79,793.4989999999999,10.1015625,-0.05859375,-0.40234375,793.519,0.0,-0.0078125,-0.0078125,793.492,-25.1875,7.0625,11.75
80,803.5369999999999,10.14453125,-0.0390625,-0.40234375,803.544,0.005859375,0.001953125,0.009765625,803.785,-26.25,6.875,14.6875
81,811.125,10.1953125,-0.05859375,-0.49609375,811.078,-0.00390625,-0.005859375,-0.001953125,811.028,-25.625,6.625,13.8125
82,823.579,10.1796875,-0.09765625,-0.49609375,820.96,0.0,0.001953125,-0.00390625,823.65,-25.3125,6.625,13.125
83,833.422,10.12109375,-0.05859375,-0.3828125,831.082,-0.001953125,0.009765625,0.001953125,833.427,-26.75,6.625,12.75
84,843.333,10.20703125,-0.0078125,-0.35546875,840.931,0.00390625,0.009765625,-0.001953125,843.3389999999999,-25.0625,6.625,13.0625
85,853.0889999999999,10.17578125,0.0,-0.375,851.063,0.00390625,0.001953125,0.00390625,852.894,-25.875,7.3125,13.875
86,861.071,10.11328125,-0.0390625,-0.71875,858.6080000000001,0.001953125,-0.0078125,0.0078125,861.235,-25.625,7.5,13.8125
87,870.931,10.1796875,0.23828125,-2.9296875,868.6120000000001,-0.263671875,-0.0234375,0.0078125,870.9409999999999,-25.625,7.5,13.8125
88,880.773,9.8125,0.02734375,-2.94140625,878.4380000000001,-0.939453125,0.060546875,0.005859375,880.885,-26.125,6.625,13.3125
89,890.775,10.12109375,-0.14453125,-2.87109375,888.522,-1.59375,0.068359375,0.01953125,890.6840000000001,-25.625,6.625,13.8125
90,900.539,10.27734375,-0.18359375,-2.4140625,898.667,-2.095703125,0.03515625,0.052734375,900.3489999999999,-26.6875,6.4375,14.0625
91,910.381,10.10546875,-0.0859375,-2.26953125,908.593,-2.556640625,0.080078125,0.03515625,910.2900000000001,-26.1875,6.0,13.9375
92,920.3050000000001,10.22265625,-0.09765625,-1.58984375,918.588,-2.931640625,0.09375,0.041015625,920.31,-26.0625,6.0625,15.25
93,931.072,9.296875,-0.40234375,-1.1015625,931.024,-3.279296875,0.142578125,0.048828125,931.057,-27.125,5.625,16.25
94,941.0600000000001,9.8203125,-0.48828125,-0.34375,941.169,-3.392578125,0.18359375,0.037109375,941.422,-26.75,5.375,14.75
95,953.444,10.203125,-0.74609375,0.0,953.566,-3.400390625,0.26171875,0.02734375,953.626,-28.125,5.0,17.75
96,965.6510000000001,10.70703125,-0.5546875,0.69921875,963.683,-3.244140625,0.23828125,0.015625,965.659,-28.125,4.125,17.75
97,975.548,10.515625,-0.35546875,1.1796875,973.5780000000001,-2.951171875,0.197265625,0.025390625,975.521,-27.875,3.6875,17.6875
98,981.039,10.203125,-0.32421875,1.46484375,980.951,-2.646484375,0.162109375,-0.001953125,981.045,-28.75,3.9375,19.25
99,993.4770000000001,9.8046875,-0.26953125,2.17578125,991.162,-2.1171875,0.017578125,0.0078125,993.482,-28.875,3.0,17.875
100,1003.0870000000001,9.9765625,-0.27734375,1.6171875,1000.974,-1.498046875,-0.171875,0.009765625,1003.183,-28.8125,3.0,17.125
101,1013.064,9.9453125,-0.40234375,1.5703125,1011.029,-0.916015625,-0.21875,0.00390625,1013.132,-28.8125,2.875,19.875
102,1021.156,10.1875,-0.14453125,0.6796875,1018.542,-0.53515625,-0.25,0.00390625,1021.161,-28.8125,2.875,19.875
103,1031.025,10.14453125,-0.125,0.71875,1028.6219999999998,-0.380859375,-0.150390625,0.00390625,1031.093,-28.6875,2.1875,18.4375
104,1042.601,10.19140625,-0.171875,0.5546875,1041.0,-0.228515625,-0.08203125,0.005859375,1042.693,-29.4375,2.4375,20.6875
105,1050.64,10.0625,-0.11328125,0.34375,1048.678,-0.1328125,-0.03515625,0.001953125,1050.65,-28.5625,3.0625,19.1875
106,1060.4759999999999,10.203125,-0.05859375,0.05859375,1058.62,-0.064453125,-0.044921875,0.0078125,1060.478,-29.5625,2.4375,19.375
107,1070.386,10.15625,-0.05859375,-0.3046875,1068.573,-0.0078125,-0.037109375,-0.00390625,1070.3890000000001,-30.125,2.25,22.25
108,1080.995,10.1796875,-0.06640625,-0.39453125,1081.093,0.005859375,-0.0390625,0.00390625,1080.902,-28.75,2.1875,19.1875
109,1093.5649999999998,10.11328125,-0.09765625,-0.3828125,1093.586,0.005859375,-0.033203125,-0.00390625,1093.677,-29.125,1.75,19.875
110,1101.429,10.20703125,-0.05859375,-0.375,1101.086,-0.0078125,-0.001953125,-0.001953125,1101.035,-30.0625,2.1875,19.5
111,1113.705,10.203125,-0.05859375,-0.2109375,1113.465,0.005859375,-0.03125,0.001953125,1113.594,-29.6875,2.8125,20.8125
112,1123.626,10.1484375,-0.0390625,-0.3828125,1123.634,-0.005859375,-0.068359375,-0.001953125,1123.612,-29.4375,2.6875,20.6875
113,1131.321,10.11328125,0.171875,-0.70703125,1131.057,-0.03515625,-0.095703125,-0.001953125,1131.227,-30.125,2.875,22.25
114,1143.387,10.15234375,0.25,-1.68359375,1140.966,-0.3203125,-0.06640625,0.005859375,1143.392,-29.0625,2.1875,19.25
115,1151.181,10.31640625,0.0,-1.9453125,1150.985,-0.697265625,-0.044921875,0.02734375,1151.2910000000002,-29.0625,2.1875,19.25
116,1161.151,10.1796875,-0.171875,-2.01171875,1161.1560000000002,-1.06640625,0.046875,0.015625,1161.1370000000002,-29.0625,2.1875,19.25
117,1171.121,10.21875,-0.2109375,-2.05859375,1170.925,-1.451171875,0.119140625,0.013671875,1171.106,-29.0625,2.1875,19.25
118,1180.947,9.94140625,-0.21875,-1.68359375,1178.656,-1.708984375,0.201171875,0.005859375,1180.858,-29.9375,1.9375,18.125
119,1196.261,10.49609375,0.046875,-1.16015625,1196.082,-2.296875,0.318359375,0.015625,1196.112,-28.75,2.0,19.1875
120,1210.556,9.84765625,-0.01953125,-1.0234375,1208.624,-2.595703125,0.392578125,0.00390625,1210.5649999999998,-29.875,1.5625,20.0625
121,1222.4950000000001,10.77734375,0.125,-0.62109375,1221.261,-2.84375,0.4921875,0.0078125,1222.5,-30.125,1.125,19.4375
122,1233.657,9.8125,-0.10546875,0.2109375,1233.665,-2.9140625,0.5078125,-0.029296875,1233.64,-30.6875,0.9375,20.1875
123,1241.183,9.90625,-0.05859375,0.82421875,1241.134,-2.84375,0.544921875,-0.03125,1241.166,-30.0625,0.3125,21.375
124,1251.3000000000002,10.16015625,0.0,0.6328125,1251.0639999999999,-2.625,0.48828125,-0.0546875,1250.9950000000001,-31.8125,0.25,19.125
125,1263.506,10.4296875,-0.11328125,1.16015625,1263.555,-2.22265625,0.3671875,-0.04296875,1263.48,-32.0,0.1875,18.5
126,1273.757,9.9296875,-0.171875,1.1875,1273.696,-1.84765625,0.2109375,-0.044921875,1273.58,-31.375,-0.625,18.9375
127,1283.591,9.875,-0.40234375,1.92578125,1283.6000000000001,-1.42578125,0.111328125,-0.044921875,1283.6970000000001,-31.6875,-0.875,17.6875
128,1293.474,9.91015625,-0.171875,1.37109375,1291.1390000000001,-1.0859375,0.0390625,-0.025390625,1293.479,-32.3125,-1.0625,18.5625
129,1301.2930000000001,10.02734375,-0.32421875,1.1015625,1301.091,-0.80078125,-0.01953125,-0.013671875,1301.057,-31.375,-0.625,17.0
130,1311.309,10.30078125,-0.25,0.86328125,1311.038,-0.609375,-0.044921875,-0.009765625,1311.121,-32.3125,-0.875,18.5625
131,1323.256,10.30859375,-0.27734375,0.95703125,1321.145,-0.50390625,-0.109375,-0.01171875,1323.283,-31.5,-1.25,20.3125
132,1331.151,10.09765625,-0.2890625,0.44921875,1330.9569999999999,-0.443359375,-0.095703125,-0.0234375,1331.137,-31.5,-1.25,20.3125
133,1340.827,10.0859375,-0.27734375,0.671875,1338.481,-0.419921875,-0.052734375,-0.005859375,1340.94,-31.875,-1.3125,17.0625
134,1350.955,10.234375,-0.046875,0.21875,1348.6499999999999,-0.400390625,-0.0234375,-0.005859375,1350.763,-31.875,-1.3125,17.0625
135,1360.765,10.28125,-0.15234375,0.31640625,1358.4950000000001,-0.36328125,0.01953125,0.0078125,1360.771,-32.3125,-1.9375,18.5
136,1371.281,10.22265625,0.0078125,-0.15234375,1371.1109999999999,-0.384765625,0.0859375,-0.01171875,1371.2830000000001,-31.625,-1.25,17.0
137,1382.498,10.17578125,0.078125,-0.171875,1381.136,-0.3984375,0.111328125,-0.00390625,1382.505,-32.75,-1.125,15.9375
138,1391.1370000000002,10.171875,0.05859375,-0.0390625,1391.2830000000001,-0.39453125,0.076171875,-0.0234375,1391.309,-31.6875,-1.0625,17.6875
139,1401.1299999999999,10.03515625,0.2109375,-0.171875,1401.309,-0.419921875,0.02734375,-0.01171875,1401.134,-32.5,-1.0625,17.875
140,1411.178,10.4453125,0.26953125,0.05859375,1411.1290000000001,-0.51171875,0.05078125,-0.0078125,1411.16,-32.1875,-1.3125,17.125
141,1423.637,10.1328125,-0.06640625,-0.62109375,1423.721,-0.607421875,0.04296875,-0.001953125,1423.905,-32.8125,-1.0625,18.6875
142,1433.702,10.34375,-0.27734375,-0.06640625,1433.51,-0.671875,0.16015625,-0.01953125,1433.6789999999999,-32.8125,-1.0625,16.5625
